,GEOID,B03002e1,B03002m1,B03002e2,B03002m2,B03002e3,B03002m3,B03002e4,B03002m4,B03002e5,B03002m5,B03002e6,B03002m6,B03002e7,B03002m7,B03002e8,B03002m8,B03002e9,B03002m9,B03002e10,B03002m10,B03002e11,B03002m11,B03002e12,B03002m12,B03002e13,B03002m13,B03002e14,B03002m14,B03002e15,B03002m15,B03002e16,B03002m16,B03002e17,B03002m17,B03002e18,B03002m18,B03002e19,B03002m19,B03002e20,B03002m20,B03002e21,B03002m21,B03003e1,B03003m1,B03003e2,B03003m2,B03003e3,B03003m3,OBJECTID
16588,15000US060730085034,1477,327,1210,305,1092,293,0,12,0,12,118,194,0,12,0,12,0,12,0,12,0,12,267,171,187,160,0,12,0,12,0,12,0,12,47,50,33,52,0,12,33,52,1477,327,1210,305,267,171,16591
16589,15000US060730085041,838,328,628,352,597,352,0,12,0,12,31,51,0,12,0,12,0,12,0,12,0,12,210,150,185,145,0,12,0,12,0,12,0,12,25,40,0,12,0,12,0,12,838,328,628,352,210,150,16592
16590,15000US060730085042,1624,634,1001,364,955,358,21,34,0,12,0,12,0,12,0,12,25,39,0,12,25,39,623,521,118,154,0,12,505,515,0,12,0,12,0,12,0,12,0,12,0,12,1624,634,1001,364,623,521,16593
16591,15000US060730085043,1011,282,846,268,606,221,14,22,0,12,182,162,0,12,0,12,44,49,0,12,44,49,165,153,86,112,0,12,0,12,0,12,0,12,79,98,0,12,0,12,0,12,1011,282,846,268,165,153,16594
16592,15000US060730085044,666,248,634,240,507,198,0,12,0,12,71,81,0,12,0,12,56,75,0,12,56,75,32,51,32,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,666,248,634,240,32,51,16595
16593,15000US060730085045,1906,543,1661,482,1309,372,0,12,67,100,224,332,0,12,0,12,61,100,0,12,61,100,245,182,233,184,0,12,0,12,0,12,0,12,12,35,0,12,0,12,0,12,1906,543,1661,482,245,182,16596
16594,15000US060730085051,1437,588,996,231,728,173,0,12,0,12,255,191,0,12,0,12,13,21,0,12,13,21,441,467,383,460,0,12,0,12,18,30,0,12,29,39,11,16,11,16,0,12,1437,588,996,231,441,467,16597
16595,15000US060730085052,1405,473,924,314,452,197,15,27,0,12,389,301,0,12,23,36,45,48,27,40,18,31,481,394,330,312,0,12,0,12,0,12,0,12,151,259,0,12,0,12,0,12,1405,473,924,314,481,394,16598
16596,15000US060730085053,738,212,667,208,306,153,0,12,0,12,187,198,142,180,0,12,32,54,0,12,32,54,71,66,37,34,0,12,0,12,0,12,0,12,34,57,0,12,0,12,0,12,738,212,667,208,71,66,16599
16597,15000US060730085054,1134,272,919,247,876,253,0,12,0,12,18,29,0,12,0,12,25,41,0,12,25,41,215,156,143,165,0,12,0,12,57,95,0,12,0,12,15,26,0,12,15,26,1134,272,919,247,215,156,16600
16598,15000US060730085055,1723,490,1137,284,685,260,22,36,14,22,350,222,0,12,0,12,66,77,0,12,66,77,586,366,356,343,0,12,0,12,0,12,0,12,230,253,0,12,0,12,0,12,1723,490,1137,284,586,366,16601
16599,15000US060730085061,1474,296,926,302,565,267,0,12,0,12,340,213,7,12,0,12,14,22,0,12,14,22,548,233,415,200,0,12,0,12,54,85,0,12,35,47,44,69,0,12,44,69,1474,296,926,302,548,233,16602
16600,15000US060730085062,1705,384,1027,243,752,224,39,60,0,12,212,112,0,12,0,12,24,33,0,12,24,33,678,285,533,293,0,12,6,10,31,50,0,12,57,60,51,77,45,77,6,12,1705,384,1027,243,678,285,16603
16601,15000US060730085063,1412,246,1270,229,1188,217,12,33,0,12,57,39,0,12,0,12,13,23,0,12,13,23,142,112,62,57,0,12,0,12,0,12,0,12,69,103,11,17,0,12,11,17,1412,246,1270,229,142,112,16604
16602,15000US060730085071,1191,428,1173,442,516,196,0,12,0,12,639,428,0,12,0,12,18,31,0,12,18,31,18,34,18,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1191,428,1173,442,18,34,16605
16603,15000US060730085072,1173,525,1039,477,466,314,74,110,0,12,393,314,0,12,0,12,106,196,0,12,106,196,134,197,23,35,0,12,0,12,0,12,0,12,0,12,111,193,0,12,111,193,1173,525,1039,477,134,197,16606
16604,15000US060730085073,1389,495,1137,495,537,275,149,166,0,12,408,423,0,12,0,12,43,42,0,12,43,42,252,235,220,231,0,12,0,12,0,12,0,12,16,28,16,27,0,12,16,27,1389,495,1137,495,252,235,16607
16605,15000US060730085074,1710,517,1302,416,1015,365,143,128,0,12,100,98,27,46,0,12,17,27,0,12,17,27,408,316,255,248,0,12,0,12,0,12,0,12,153,199,0,12,0,12,0,12,1710,517,1302,416,408,316,16608
16606,15000US060730085075,1294,516,1181,541,960,453,0,12,0,12,94,105,88,99,0,12,39,51,0,12,39,51,113,102,27,45,0,12,0,12,0,12,0,12,86,85,0,12,0,12,0,12,1294,516,1181,541,113,102,16609
16607,15000US060730085076,1555,759,592,435,397,365,0,12,0,12,78,125,22,39,27,46,68,102,61,102,7,17,963,644,938,645,0,12,0,12,0,12,0,12,25,38,0,12,0,12,0,12,1555,759,592,435,963,644,16610
16608,15000US060730085091,938,387,839,361,520,256,4,8,0,12,315,300,0,12,0,12,0,12,0,12,0,12,99,149,72,111,0,12,0,12,0,12,0,12,27,38,0,12,0,12,0,12,938,387,839,361,99,149,16611
16609,15000US060730085092,1121,442,1086,438,516,238,235,164,0,12,271,328,0,12,0,12,64,105,0,12,64,105,35,41,35,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1121,442,1086,438,35,41,16612
16610,15000US060730085093,786,338,713,345,618,314,0,12,0,12,76,116,0,12,0,12,19,30,0,12,19,30,73,90,51,81,0,12,15,29,0,12,0,12,7,14,0,12,0,12,0,12,786,338,713,345,73,90,16613
16611,15000US060730085094,3844,608,3005,490,1512,377,305,164,21,35,821,317,69,99,43,49,234,125,0,12,234,125,839,471,718,464,0,12,0,12,0,12,0,12,0,12,121,97,0,12,121,97,3844,608,3005,490,839,471,16614
16612,15000US060730085095,1122,420,798,302,540,298,21,34,0,12,185,100,0,12,0,12,52,64,0,12,52,64,324,303,291,313,0,12,0,12,0,12,0,12,23,34,10,19,10,19,0,12,1122,420,798,302,324,303,16615
16613,15000US060730085101,1688,474,1274,463,750,387,0,12,0,12,465,310,0,12,0,12,59,70,0,12,59,70,414,321,109,92,0,12,0,12,0,12,0,12,161,258,144,193,0,12,144,193,1688,474,1274,463,414,321,16616
16614,15000US060730085102,1974,353,1809,345,1282,255,24,34,0,12,402,229,0,12,32,52,69,65,0,12,69,65,165,94,79,66,0,12,0,12,46,63,0,12,7,16,33,47,33,47,0,12,1974,353,1809,345,165,94,16617
16615,15000US060730085103,1734,357,1210,306,775,312,202,126,0,12,216,162,0,12,0,12,17,26,0,12,17,26,524,272,428,267,0,12,19,31,7,14,0,12,17,27,53,51,15,24,38,47,1734,357,1210,306,524,272,16618
16616,15000US060730085104,1463,397,1046,338,727,324,18,30,0,12,261,175,0,12,0,12,40,43,0,12,40,43,417,192,288,170,0,12,0,12,0,12,0,12,111,112,18,30,0,12,18,30,1463,397,1046,338,417,192,16619
16617,15000US060730085111,3750,375,2792,266,1665,211,212,149,0,12,685,206,99,136,0,12,131,108,59,82,72,61,958,274,588,277,0,12,0,12,13,21,0,12,339,237,18,22,18,22,0,12,3750,375,2792,266,958,274,16620
16618,15000US060730085121,586,164,515,157,395,138,30,37,0,12,26,40,0,12,0,12,64,45,0,12,64,45,71,43,53,30,0,12,0,12,0,12,0,12,18,32,0,12,0,12,0,12,586,164,515,157,71,43,16621
16619,15000US060730085122,1398,341,1220,296,1058,287,11,15,0,12,130,114,11,17,2,19,8,13,0,12,8,13,178,144,134,87,0,12,0,12,0,12,0,12,33,102,11,17,0,12,11,17,1398,341,1220,296,178,144,16622
16620,15000US060730085123,2599,377,2171,356,1747,290,32,50,0,12,351,279,0,12,6,10,35,31,0,12,35,31,428,235,197,105,0,12,0,12,0,12,0,12,171,214,60,64,6,11,54,62,2599,377,2171,356,428,235,16623
16621,15000US060730085131,1887,283,1655,268,1252,303,18,28,0,12,361,230,0,12,0,12,24,35,0,12,24,35,232,162,186,157,0,12,0,12,24,35,0,12,7,12,15,23,0,12,15,23,1887,283,1655,268,232,162,16624
16622,15000US060730085132,1058,173,866,184,825,170,0,12,0,12,9,14,0,12,0,12,32,47,0,12,32,47,192,82,164,82,0,12,28,41,0,12,0,12,0,12,0,12,0,12,0,12,1058,173,866,184,192,82,16625
16623,15000US060730086001,2846,445,2146,295,1257,243,131,141,0,12,626,200,0,12,10,16,122,95,10,16,112,93,700,337,509,339,14,21,0,12,0,12,0,12,149,87,28,27,0,12,28,27,2846,445,2146,295,700,337,16626
16624,15000US060730086002,1630,517,394,159,119,80,85,83,0,12,170,124,0,12,0,12,20,22,0,12,20,22,1236,496,873,478,20,38,148,206,0,12,0,12,156,146,39,45,0,12,39,45,1630,517,394,159,1236,496,16627
16625,15000US060730086003,599,226,363,170,73,59,27,30,0,12,237,156,0,12,0,12,26,25,0,12,26,25,236,144,163,132,0,12,27,45,0,12,0,12,8,14,38,52,38,52,0,12,599,226,363,170,236,144,16628
16626,15000US060730086004,1785,497,465,176,18,20,234,152,0,12,102,67,0,12,0,12,111,79,0,12,111,79,1320,521,1104,483,0,12,0,12,0,12,0,12,208,244,8,13,8,13,0,12,1785,497,465,176,1320,521,16629
16627,15000US060730087011,1655,312,1309,265,774,226,127,97,0,12,245,150,0,12,0,12,163,102,34,52,129,87,346,270,280,253,0,12,0,12,0,12,0,12,66,52,0,12,0,12,0,12,1655,312,1309,265,346,270,16630
16628,15000US060730087012,1681,254,1222,220,716,197,137,86,0,12,266,92,0,12,41,45,62,56,0,12,62,56,459,178,332,133,43,54,27,44,0,12,0,12,50,55,7,11,0,12,7,11,1681,254,1222,220,459,178,16631
16629,15000US060730087021,1886,347,1471,301,1014,236,119,97,5,10,208,119,11,16,0,12,114,132,0,12,114,132,415,137,371,122,5,11,0,12,8,19,0,12,23,36,8,14,0,12,8,14,1886,347,1471,301,415,137,16632
16630,15000US060730087022,1816,300,1274,231,822,144,78,63,6,10,218,131,0,12,0,12,150,99,0,12,150,99,542,227,143,101,59,90,77,125,0,12,14,23,42,41,207,164,30,46,177,163,1816,300,1274,231,542,227,16633
16631,15000US060730087023,1378,313,1029,302,539,200,124,85,20,31,254,181,65,117,0,12,27,33,0,12,27,33,349,222,301,216,0,12,0,12,7,12,0,12,41,50,0,12,0,12,0,12,1378,313,1029,302,349,222,16634
16632,15000US060730088001,2129,396,1714,374,369,162,302,149,13,19,926,313,7,14,0,12,97,71,0,12,97,71,415,256,386,251,0,12,0,12,0,12,0,12,29,33,0,12,0,12,0,12,2129,396,1714,374,415,256,16635
16633,15000US060730088002,1194,399,830,301,267,108,0,12,8,12,520,305,0,12,0,12,35,29,0,12,35,29,364,359,130,183,0,12,0,12,0,12,0,12,234,329,0,12,0,12,0,12,1194,399,830,301,364,359,16636
16634,15000US060730088003,1649,509,1379,504,442,145,0,12,4,6,761,490,0,12,0,12,172,191,0,12,172,191,270,118,216,113,0,12,0,12,0,12,0,12,48,61,6,9,6,9,0,12,1649,509,1379,504,270,118,16637
16635,15000US060730088004,2250,667,1482,609,211,105,34,52,4,6,1225,607,0,12,0,12,8,13,0,12,8,13,768,338,424,278,0,12,0,12,0,12,0,12,273,260,71,90,9,14,62,89,2250,667,1482,609,768,338,16638
16636,15000US060730089011,838,277,503,210,162,105,51,82,0,12,290,194,0,12,0,12,0,12,0,12,0,12,335,226,170,176,0,12,0,12,0,12,0,12,165,173,0,12,0,12,0,12,838,277,503,210,335,226,16639
16637,15000US060730089012,396,155,334,133,205,96,37,59,0,12,77,106,0,12,0,12,15,24,0,12,15,24,62,62,12,19,0,12,0,12,0,12,0,12,15,24,35,56,35,56,0,12,396,155,334,133,62,62,16640
16638,15000US060730089013,1770,341,1168,264,1000,258,21,34,0,12,52,50,0,12,0,12,95,79,0,12,95,79,602,272,437,273,0,12,0,12,0,12,0,12,28,45,137,137,0,12,137,137,1770,341,1168,264,602,272,16641
16639,15000US060730089014,1926,431,1336,391,1044,341,91,80,0,12,159,187,0,12,0,12,42,50,0,12,42,50,590,398,240,148,48,78,0,12,0,12,0,12,72,57,230,370,0,12,230,370,1926,431,1336,391,590,398,16642
16640,15000US060730089021,1064,175,893,168,756,166,21,32,10,16,106,72,0,12,0,12,0,12,0,12,0,12,171,106,162,103,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,1064,175,893,168,171,106,16643
16641,15000US060730089022,1046,201,868,206,720,180,47,78,0,12,58,55,0,12,15,24,28,37,0,12,28,37,178,86,160,78,0,12,0,12,0,12,0,12,10,17,8,13,0,12,8,13,1046,201,868,206,178,86,16644
16642,15000US060730090001,3068,384,1271,251,617,131,51,53,26,40,393,196,0,12,27,41,157,88,23,26,134,87,1797,355,1383,382,26,41,0,12,0,12,0,12,246,186,142,107,23,21,119,107,3068,384,1271,251,1797,355,16645
16643,15000US060730090002,1364,327,1039,220,681,194,134,60,0,12,184,100,9,15,0,12,31,33,0,12,31,33,325,209,282,204,0,12,0,12,0,12,0,12,9,16,34,28,34,28,0,12,1364,327,1039,220,325,209,16646
16644,15000US060730091011,1039,310,965,300,860,286,92,129,1,3,12,20,0,12,0,12,0,12,0,12,0,12,74,78,20,29,0,12,0,12,0,12,0,12,54,74,0,12,0,12,0,12,1039,310,965,300,74,78,16647
16645,15000US060730091012,2073,377,1681,346,1506,323,0,12,0,12,90,75,0,12,0,12,85,83,0,12,85,83,392,229,145,152,0,12,24,34,40,67,0,12,142,158,41,43,15,24,26,36,2073,377,1681,346,392,229,16648
16646,15000US060730091013,996,354,996,354,880,318,0,12,0,12,29,36,0,12,0,12,87,138,0,12,87,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,996,354,996,354,0,12,16649
16647,15000US060730091014,1602,456,1259,353,1102,285,0,12,0,12,123,144,14,21,0,12,20,31,0,12,20,31,343,250,219,158,0,12,0,12,0,12,0,12,124,230,0,12,0,12,0,12,1602,456,1259,353,343,250,16650
16648,15000US060730091021,1612,283,1265,218,857,171,163,152,14,22,66,51,0,12,0,12,165,121,10,15,155,120,347,281,333,280,0,12,8,12,0,12,0,12,0,12,6,9,6,9,0,12,1612,283,1265,218,347,281,16651
16649,15000US060730091022,1894,323,1170,239,929,232,42,30,19,21,92,54,14,25,0,12,74,47,0,12,74,47,724,266,533,245,0,12,34,51,11,16,0,12,114,109,32,40,8,13,24,37,1894,323,1170,239,724,266,16652
16650,15000US060730091031,821,207,578,152,503,122,0,12,0,12,50,56,0,12,0,12,25,41,0,12,25,41,243,165,243,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,821,207,578,152,243,165,16653
16651,15000US060730091032,713,204,548,136,522,131,26,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,165,130,129,130,0,12,0,12,0,12,0,12,27,26,9,16,0,12,9,16,713,204,548,136,165,130,16654
16652,15000US060730091033,1138,211,985,212,793,141,9,15,0,12,141,173,0,12,0,12,42,43,0,12,42,43,153,92,95,79,0,12,12,18,0,12,0,12,0,12,46,58,28,32,18,28,1138,211,985,212,153,92,16655
16653,15000US060730091034,902,197,790,170,693,165,0,12,0,12,53,50,0,12,0,12,44,37,0,12,44,37,112,95,112,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,902,197,790,170,112,95,16656
16654,15000US060730091041,1228,228,1097,209,1015,206,10,15,7,11,57,45,0,12,0,12,8,13,0,12,8,13,131,86,81,72,0,12,0,12,0,12,0,12,26,35,24,26,14,21,10,16,1228,228,1097,209,131,86,16657
16655,15000US060730091042,1848,269,1524,228,1285,215,10,15,0,12,142,105,0,12,0,12,87,92,0,12,87,92,324,163,324,163,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1848,269,1524,228,324,163,16658
16656,15000US060730091061,1006,160,822,118,747,112,6,9,0,12,33,24,0,12,0,12,36,33,10,14,26,22,184,94,119,80,0,12,0,12,0,12,0,12,30,25,35,51,35,51,0,12,1006,160,822,118,184,94,16659
16657,15000US060730091062,2854,369,2392,353,1942,310,60,33,6,11,226,67,16,17,4,7,138,58,16,16,122,54,462,102,330,78,14,15,5,10,7,13,0,12,74,39,32,27,7,10,25,25,2854,369,2392,353,462,102,16660
16658,15000US060730091063,774,147,592,125,539,117,0,12,0,12,41,32,0,12,4,6,8,12,0,12,8,12,182,60,150,85,0,12,16,22,0,12,0,12,0,12,16,28,16,28,0,12,774,147,592,125,182,60,16661
16659,15000US060730091071,2700,511,1896,366,1454,333,99,89,0,12,202,172,0,12,0,12,141,93,6,10,135,91,804,434,630,350,10,17,0,12,11,18,0,12,68,55,85,100,0,12,85,100,2700,511,1896,366,804,434,16662
16660,15000US060730091072,1904,344,1749,341,1464,242,30,28,0,12,242,177,0,12,0,12,13,17,0,12,13,17,155,79,94,65,0,12,0,12,0,12,0,12,34,48,27,30,27,30,0,12,1904,344,1749,341,155,79,16663
16661,15000US060730092011,1479,335,1021,273,423,135,171,149,0,12,349,203,0,12,0,12,78,52,0,12,78,52,458,209,269,170,0,12,0,12,0,12,0,12,147,138,42,61,30,54,12,21,1479,335,1021,273,458,209,16664
16662,15000US060730092012,1473,449,1271,429,315,124,526,296,0,12,313,236,0,12,0,12,117,90,0,12,117,90,202,238,167,235,0,12,0,12,29,51,0,12,0,12,6,11,0,12,6,11,1473,449,1271,429,202,238,16665
16663,15000US060730092013,1363,354,1059,249,910,233,14,20,9,13,97,61,1,2,0,12,28,35,15,23,13,28,304,232,256,219,0,12,0,12,0,12,0,12,23,27,25,41,0,12,25,41,1363,354,1059,249,304,232,16666
16664,15000US060730092014,1353,401,1050,318,623,254,283,242,0,12,56,49,12,18,0,12,76,53,0,12,76,53,303,244,193,176,0,12,0,12,0,12,0,12,0,12,110,176,0,12,110,176,1353,401,1050,318,303,244,16667
16665,15000US060730092021,2074,412,1883,390,1488,347,54,59,0,12,253,171,0,12,17,19,71,87,0,12,71,87,191,124,156,118,0,12,0,12,0,12,0,12,35,40,0,12,0,12,0,12,2074,412,1883,390,191,124,16668
16666,15000US060730092022,3652,462,3010,426,2128,381,158,135,14,23,525,266,11,18,0,12,174,79,13,22,161,79,642,237,341,143,0,12,0,12,14,22,0,12,101,103,186,151,13,23,173,150,3652,462,3010,426,642,237,16669
16667,15000US060730093011,851,239,693,138,396,112,34,53,0,12,166,104,8,13,0,12,89,69,0,12,89,69,158,148,40,51,0,12,0,12,12,19,36,56,14,18,56,86,0,12,56,86,851,239,693,138,158,148,16670
16668,15000US060730093012,1353,220,1024,216,691,151,51,67,29,25,169,90,0,12,0,12,84,72,0,12,84,72,329,178,70,64,0,12,79,85,29,38,0,12,46,63,105,147,0,12,105,147,1353,220,1024,216,329,178,16671
16669,15000US060730093013,1787,316,1209,290,676,209,208,176,0,12,248,174,0,12,0,12,77,63,0,12,77,63,578,264,436,273,0,12,0,12,0,12,0,12,65,105,77,94,0,12,77,94,1787,316,1209,290,578,264,16672
16670,15000US060730093014,869,258,684,235,334,115,0,12,0,12,279,212,0,12,0,12,71,59,0,12,71,59,185,97,127,90,0,12,0,12,0,12,0,12,0,12,58,55,0,12,58,55,869,258,684,235,185,97,16673
16671,15000US060730093041,2331,760,1682,557,1250,566,107,122,0,12,241,156,0,12,0,12,84,100,0,12,84,100,649,558,507,549,0,12,0,12,0,12,0,12,142,177,0,12,0,12,0,12,2331,760,1682,557,649,558,16674
16672,15000US060730093042,1364,420,1259,394,961,380,52,62,0,12,246,223,0,12,0,12,0,12,0,12,0,12,105,109,26,42,0,12,0,12,0,12,0,12,72,92,7,21,7,21,0,12,1364,420,1259,394,105,109,16675
16673,15000US060730093043,4887,722,4139,681,3238,665,536,385,0,12,315,194,0,12,0,12,50,64,0,12,50,64,748,367,329,231,0,12,0,12,51,84,0,12,201,190,167,206,0,12,167,206,4887,722,4139,681,748,367,16676
16674,15000US060730093051,2835,489,2260,438,1479,411,181,111,0,12,236,131,0,12,83,127,281,191,0,12,281,191,575,298,385,251,0,12,19,33,0,12,0,12,124,156,47,71,32,67,15,25,2835,489,2260,438,575,298,16677
16675,15000US060730093052,1022,307,715,184,552,170,25,37,0,12,36,52,62,75,0,12,40,51,0,12,40,51,307,225,86,108,0,12,48,104,61,90,0,12,80,90,32,47,0,12,32,47,1022,307,715,184,307,225,16678
16676,15000US060730093053,1115,295,512,219,451,186,14,32,0,12,47,80,0,12,0,12,0,12,0,12,0,12,603,231,552,234,0,12,0,12,0,12,0,12,0,12,51,75,4,8,47,74,1115,295,512,219,603,231,16679
16677,15000US060730093061,2610,649,2431,653,1682,588,160,86,0,12,294,134,36,61,0,12,259,201,0,12,259,201,179,131,109,117,0,12,0,12,0,12,14,25,14,22,42,68,0,12,42,68,2610,649,2431,653,179,131,16680
16678,15000US060730093062,530,211,503,202,214,95,57,147,0,12,204,180,0,12,0,12,28,44,0,12,28,44,27,43,27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,530,211,503,202,27,43,16681
16679,15000US060730093063,1032,357,834,255,387,192,259,154,0,12,178,126,0,12,0,12,10,17,0,12,10,17,198,171,139,148,0,12,0,12,0,12,0,12,59,79,0,12,0,12,0,12,1032,357,834,255,198,171,16682
16680,15000US060730093064,1506,355,1228,317,892,301,117,140,0,12,118,110,13,22,0,12,88,78,0,12,88,78,278,164,162,143,45,74,0,12,0,12,0,12,53,82,18,28,18,28,0,12,1506,355,1228,317,278,164,16683
16681,15000US060730094001,5110,500,3860,455,2942,414,511,171,74,87,123,94,4,9,26,38,180,92,0,17,180,92,1250,208,907,208,23,38,23,38,0,17,0,17,265,127,32,27,16,21,16,17,5110,500,3860,455,1250,208,16684
16682,15000US060730095021,1605,280,1335,243,1067,178,116,168,0,12,68,50,0,12,0,12,84,66,0,12,84,66,270,127,101,67,0,12,38,60,18,29,0,12,77,70,36,30,36,30,0,12,1605,280,1335,243,270,127,16685
16683,15000US060730095022,2390,279,2081,319,1296,254,227,146,55,60,435,219,0,12,0,12,68,50,11,17,57,47,309,176,240,170,12,17,0,12,0,12,0,12,8,13,49,65,49,65,0,12,2390,279,2081,319,309,176,16686
16684,15000US060730095041,5677,272,4966,255,3250,261,236,175,0,17,1250,213,66,103,0,17,164,105,0,17,164,105,711,228,695,226,0,17,0,17,0,17,0,17,16,24,0,17,0,17,0,17,5677,272,4966,255,711,228,16687
16685,15000US060730095042,814,162,730,152,681,158,0,12,0,12,23,35,0,12,0,12,26,33,0,12,26,33,84,66,84,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,814,162,730,152,84,66,16688
16686,15000US060730095051,1398,327,1248,350,1016,336,84,111,0,12,136,132,0,12,0,12,12,20,0,12,12,20,150,94,71,70,20,33,0,12,18,28,0,12,0,12,41,57,0,12,41,57,1398,327,1248,350,150,94,16689
16687,15000US060730095052,1185,279,1098,293,935,285,0,12,0,12,128,99,0,12,0,12,35,43,17,28,18,31,87,106,87,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1185,279,1098,293,87,106,16690
16688,15000US060730095053,2514,657,1990,584,983,297,130,157,0,12,758,491,0,12,0,12,119,79,0,12,119,79,524,282,462,293,0,12,0,12,0,12,0,12,62,75,0,12,0,12,0,12,2514,657,1990,584,524,282,16691
16689,15000US060730095054,2063,462,1943,471,1151,291,137,82,0,12,448,294,0,12,0,12,207,147,13,20,194,146,120,92,71,73,19,30,0,12,0,12,0,12,30,37,0,12,0,12,0,12,2063,462,1943,471,120,92,16692
16690,15000US060730095061,2495,239,2051,216,1565,210,55,51,0,12,348,129,10,15,0,12,73,69,0,12,73,69,444,142,261,123,0,12,0,12,16,23,0,12,156,150,11,18,11,18,0,12,2495,239,2051,216,444,142,16693
16691,15000US060730095062,1821,234,1699,224,1316,224,87,68,0,12,174,82,0,12,24,36,98,76,0,12,98,76,122,69,64,53,0,12,14,23,21,34,0,12,8,13,15,23,15,23,0,12,1821,234,1699,224,122,69,16694
16692,15000US060730095071,2057,250,1773,230,1317,213,121,126,0,12,233,89,0,12,0,12,102,83,0,12,102,83,284,112,204,98,18,18,0,12,0,12,0,12,44,37,18,24,0,12,18,24,2057,250,1773,230,284,112,16695
16693,15000US060730095072,522,257,409,244,388,244,0,12,7,11,14,22,0,12,0,12,0,12,0,12,0,12,113,127,104,127,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,522,257,409,244,113,127,16696
16694,15000US060730095073,919,184,642,135,506,115,49,58,0,12,51,63,0,12,11,18,25,26,0,12,25,26,277,147,204,143,0,12,0,12,0,12,0,12,12,21,61,86,0,12,61,86,919,184,642,135,277,147,16697
16695,15000US060730095091,2694,496,2236,512,1385,356,46,73,0,12,448,248,79,95,0,12,278,277,0,12,278,277,458,195,324,153,0,12,0,12,17,27,0,12,43,69,74,96,0,12,74,96,2694,496,2236,512,458,195,16698
16696,15000US060730095092,1324,315,1316,308,820,279,25,32,0,12,428,116,0,12,0,12,43,79,0,12,43,79,8,25,0,12,0,12,0,12,8,25,0,12,0,12,0,12,0,12,0,12,1324,315,1316,308,8,25,16699
16697,15000US060730095101,1454,399,1234,410,655,263,339,276,0,12,26,33,172,204,0,12,42,58,0,12,42,58,220,212,85,137,0,12,0,12,0,12,0,12,0,12,135,165,0,12,135,165,1454,399,1234,410,220,212,16700
16698,15000US060730095102,2280,402,1682,275,1108,255,183,170,0,12,81,40,0,12,0,12,310,184,0,12,310,184,598,357,437,329,0,12,0,12,0,12,0,12,89,76,72,77,8,12,64,77,2280,402,1682,275,598,357,16701
16699,15000US060730095103,1046,252,732,203,621,184,59,94,0,12,41,70,0,12,0,12,11,19,0,12,11,19,314,197,243,178,0,12,0,12,0,12,0,12,36,58,35,57,35,57,0,12,1046,252,732,203,314,197,16702
16700,15000US060730095111,1968,310,1470,283,1329,275,0,12,0,12,71,91,0,12,0,12,70,71,0,12,70,71,498,200,383,186,0,12,0,12,22,33,0,12,21,24,72,74,61,73,11,17,1968,310,1470,283,498,200,16703
16701,15000US060730095112,2450,328,1926,342,1297,282,372,85,0,12,46,90,76,135,0,12,135,107,0,12,135,107,524,274,255,183,13,21,0,12,14,22,0,12,91,77,151,142,46,2,105,142,2450,328,1926,342,524,274,16704
16702,15000US060730096021,1329,196,1260,194,990,164,121,106,0,12,97,92,0,12,0,12,52,55,0,12,52,55,69,57,62,56,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,1329,196,1260,194,69,57,16705
16703,15000US060730096022,748,186,566,138,398,122,57,60,14,23,69,44,0,12,0,12,28,33,0,12,28,33,182,128,142,124,0,12,0,12,0,12,0,12,23,28,17,26,17,26,0,12,748,186,566,138,182,128,16706
16704,15000US060730096023,969,243,780,193,741,188,0,12,19,28,10,15,0,12,0,12,10,15,0,12,10,15,189,151,189,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,969,243,780,193,189,151,16707
16705,15000US060730096024,824,191,702,161,545,144,0,12,0,12,62,88,44,61,0,12,51,49,0,12,51,49,122,76,96,72,0,12,0,12,0,12,26,37,0,12,0,12,0,12,0,12,824,191,702,161,122,76,16708
16706,15000US060730096031,1394,358,1082,321,627,223,173,181,0,12,209,112,0,12,0,12,73,64,0,12,73,64,312,224,226,210,0,12,0,12,21,30,0,12,36,42,29,46,29,46,0,12,1394,358,1082,321,312,224,16709
16707,15000US060730096032,1344,329,1062,303,827,305,125,86,0,12,110,85,0,12,0,12,0,12,0,12,0,12,282,210,162,165,0,12,0,12,13,22,0,12,107,129,0,12,0,12,0,12,1344,329,1062,303,282,210,16710
