OBJECTID,Short_Name,Full_Name
4968,C24010Hm12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Natural resources, construction, and maintenance occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Margin of Error)"
4969,C24010He13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Estimate)"
4970,C24010Hm13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed White alone, not Hispanic or Latino population 16 years and over -- (Margin of Error)"
4971,C24010Ie1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Total: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4972,C24010Im1,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Total: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4973,C24010Ie2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4974,C24010Im2,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4975,C24010Ie3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4976,C24010Im3,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4977,C24010Ie4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4978,C24010Im4,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4979,C24010Ie5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4980,C24010Im5,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4981,C24010Ie6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4982,C24010Im6,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4983,C24010Ie7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4984,C24010Im7,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Male: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4985,C24010Ie8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4986,C24010Im8,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4987,C24010Ie9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4988,C24010Im9,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Management, business, science, and arts occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4989,C24010Ie10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4990,C24010Im10,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Service occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4991,C24010Ie11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)
4992,C24010Im11,SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Sales and office occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)
4993,C24010Ie12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4994,C24010Im12,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Natural resources, construction, and maintenance occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4995,C24010Ie13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Estimate)"
4996,C24010Im13,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (HISPANIC OR LATINO): Female: Production, transportation, and material moving occupations: Civilian employed Hispanic or Latino population 16 years and over -- (Margin of Error)"
4997,C24020e1,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
4998,C24020m1,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Total: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
4999,C24020e2,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5000,C24020m2,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5001,C24020e3,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5002,C24020m3,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5003,C24020e4,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5004,C24020m4,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5005,C24020e5,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Management occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5006,C24020m5,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Management occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5007,C24020e6,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Business and financial operations occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5008,C24020m6,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Management, business, and financial occupations: Business and financial operations occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5009,C24020e7,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5010,C24020m7,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5011,C24020e8,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Computer and mathematical occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5012,C24020m8,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Computer and mathematical occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5013,C24020e9,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Architecture and engineering occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5014,C24020m9,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Architecture and engineering occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5015,C24020e10,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Life, physical, and social science occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5016,C24020m10,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Computer, engineering, and science occupations: Life, physical, and social science occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5017,C24020e11,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5018,C24020m11,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5019,C24020e12,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Community and social service occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5020,C24020m12,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Community and social service occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5021,C24020e13,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Legal occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5022,C24020m13,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Legal occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5023,C24020e14,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Education, training, and library occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5024,C24020m14,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Education, training, and library occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5025,C24020e15,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Arts, design, entertainment, sports, and media occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
5026,C24020m15,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Education, legal, community service, arts, and media occupations: Arts, design, entertainment, sports, and media occupations: Full-time, year-round civilian employed population 16 years and over -- (Margin of Error)"
5027,C24020e16,"SEX BY OCCUPATION FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Male: Management, business, science, and arts occupations: Healthcare practitioners and technical occupations: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
